"age";"sexe";"catu";"dep";"region";"agg";"vma";"atm";"est_nuit";"est_heure_pointe";"jour_semaine";"est_weekend";"a_equipement_adapte";"grav_ordered";"grav_binary";"catv"
"26,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"";"-1";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"0";"0";"1"
"26,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"1";"1";"0";"1"
"23,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"0";"0";"1"
"67,0";"1";"1";"93";"nord";"2";"50";"1";"0";"0";"2";"0";"1";"1";"0";"1"
"14,0";"1";"1";"12";"sud";"1";"70";"1";"0";"0";"3";"0";"0";"1";"0";"1"
"43,0";"1";"1";"28";"nord";"1";"90";"1";"0";"0";"2";"0";"0";"2";"1";"1"
"10,0";"1";"1";"85";"centre";"2";"50";"1";"0";"0";"3";"0";"0";"1";"0";"1"
"54,0";"2";"1";"38";"centre";"2";"50";"1";"0";"0";"3";"0";"0";"1";"0";"1"
"96,0";"1";"1";"90";"nord";"1";"80";"7";"0";"0";"3";"0";"1";"2";"1";"1"
"72,0";"1";"1";"95";"nord";"2";"50";"1";"0";"0";"3";"0";"1";"1";"0";"1"
"55,0";"1";"1";"74";"centre";"1";"80";"1";"0";"0";"4";"0";"1";"2";"1";"1"
"43,0";"1";"1";"59";"nord";"2";"50";"1";"0";"0";"3";"0";"1";"1";"0";"1"
"";"-1";"1";"92";"nord";"2";"10";"1";"0";"0";"5";"1";"0";"0";"0";"50"
"18,0";"2";"1";"69";"centre";"2";"50";"1";"1";"0";"2";"0";"0";"1";"0";"50"
"20,0";"1";"2";"69";"centre";"2";"50";"1";"1";"0";"2";"0";"0";"1";"0";"50"
"32,0";"1";"1";"69";"centre";"2";"30";"1";"0";"0";"2";"0";"0";"2";"1";"50"
"26,0";"2";"1";"76";"nord";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"19,0";"1";"1";"66";"sud";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"50"
"77,0";"1";"1";"63";"centre";"1";"70";"1";"0";"0";"1";"0";"0";"3";"1";"1"
"17,0";"2";"1";"49";"nord";"2";"30";"1";"0";"0";"1";"0";"0";"2";"1";"50"
"17,0";"1";"1";"18";"nord";"2";"50";"1";"0";"1";"2";"0";"0";"2";"1";"1"
"37,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"0";"0";"50"
"60,0";"1";"1";"75";"nord";"2";"50";"1";"0";"0";"2";"0";"1";"1";"0";"1"
"58,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"1";"0";"50"
"34,0";"1";"1";"75";"nord";"2";"15";"1";"0";"0";"2";"0";"0";"0";"0";"1"
"30,0";"1";"1";"94";"nord";"2";"50";"1";"1";"0";"2";"0";"0";"1";"0";"50"
"46,0";"2";"1";"94";"nord";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"24,0";"1";"1";"93";"nord";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"50"
"31,0";"1";"1";"92";"nord";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"80"
"72,0";"1";"1";"86";"centre";"1";"80";"1";"0";"0";"2";"0";"1";"2";"1";"1"
"41,0";"2";"1";"45";"nord";"1";"50";"7";"0";"1";"2";"0";"0";"1";"0";"1"
"13,0";"1";"1";"67";"nord";"1";"80";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"46,0";"1";"1";"54";"nord";"1";"80";"1";"0";"1";"3";"0";"1";"1";"0";"1"
"17,0";"1";"1";"54";"nord";"1";"80";"1";"0";"1";"3";"0";"1";"1";"0";"1"
"59,0";"1";"1";"44";"nord";"2";"50";"1";"0";"0";"3";"0";"0";"2";"1";"1"
"39,0";"1";"1";"974";"dom_tom";"1";"50";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"37,0";"1";"1";"69";"centre";"2";"50";"1";"0";"1";"1";"0";"0";"0";"0";"1"
"24,0";"1";"2";"69";"centre";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"1"
"58,0";"1";"1";"69";"centre";"2";"50";"8";"0";"0";"0";"0";"0";"3";"1";"1"
"17,0";"1";"1";"971";"dom_tom";"2";"50";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"19,0";"1";"1";"76";"nord";"2";"50";"1";"0";"0";"0";"0";"0";"1";"0";"50"
"24,0";"1";"1";"73";"centre";"2";"50";"1";"0";"1";"0";"0";"1";"2";"1";"1"
"81,0";"2";"1";"64";"sud";"2";"30";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"21,0";"1";"1";"54";"nord";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"50"
"26,0";"1";"1";"54";"nord";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"50"
"36,0";"2";"1";"50";"nord";"2";"50";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"24,0";"1";"1";"44";"nord";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"1"
"13,0";"1";"1";"37";"nord";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"50,0";"1";"1";"35";"nord";"2";"50";"5";"0";"1";"1";"0";"1";"1";"0";"1"
"18,0";"2";"1";"33";"centre";"2";"50";"2";"0";"1";"0";"0";"1";"2";"1";"50"
"21,0";"1";"1";"14";"nord";"2";"1";"1";"0";"0";"0";"0";"0";"2";"1";"1"
"21,0";"1";"1";"12";"centre";"1";"90";"1";"0";"0";"0";"0";"0";"2";"1";"1"
"19,0";"2";"1";"75";"nord";"2";"30";"1";"0";"1";"1";"0";"1";"1";"0";"50"
"18,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"1";"0";"1";"1";"0";"50"
"37,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"42,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"0";"0";"0";"1";"0";"50"
"38,0";"1";"1";"93";"nord";"2";"30";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"43,0";"1";"1";"92";"nord";"2";"50";"1";"0";"0";"1";"0";"1";"2";"1";"50"
"21,0";"1";"1";"1";"centre";"1";"50";"1";"0";"0";"1";"0";"1";"2";"1";"1"
"89,0";"1";"1";"83";"sud";"1";"80";"1";"0";"0";"2";"0";"1";"2";"1";"1"
"25,0";"1";"1";"38";"centre";"2";"50";"9";"0";"1";"1";"0";"0";"1";"0";"1"
"54,0";"1";"1";"38";"centre";"2";"50";"7";"0";"0";"0";"0";"1";"1";"0";"1"
"68,0";"1";"1";"14";"nord";"1";"50";"1";"0";"0";"1";"0";"1";"2";"1";"1"
"31,0";"1";"1";"7";"centre";"2";"50";"7";"0";"1";"2";"0";"0";"1";"0";"60"
"72,0";"1";"1";"973";"dom_tom";"2";"50";"1";"0";"0";"1";"0";"0";"3";"1";"1"
"57,0";"2";"1";"13";"sud";"1";"80";"1";"0";"0";"1";"0";"0";"2";"1";"1"
"52,0";"2";"1";"13";"sud";"1";"80";"1";"0";"0";"1";"0";"0";"2";"1";"1"
"16,0";"1";"1";"6";"sud";"2";"50";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"63,0";"1";"1";"33";"centre";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"";"-1";"1";"69";"centre";"2";"20";"1";"0";"0";"0";"0";"0";"0";"0";"50"
"44,0";"1";"1";"69";"centre";"2";"50";"1";"0";"0";"4";"0";"1";"0";"0";"1"
"24,0";"2";"1";"69";"centre";"2";"30";"7";"0";"1";"0";"0";"0";"1";"0";"50"
"57,0";"2";"1";"87";"centre";"2";"50";"1";"0";"0";"4";"0";"1";"1";"0";"80"
"11,0";"1";"1";"67";"nord";"2";"50";"1";"0";"0";"4";"0";"1";"1";"0";"1"
"36,0";"1";"1";"67";"nord";"2";"50";"1";"0";"1";"4";"0";"0";"1";"0";"1"
"49,0";"2";"1";"59";"nord";"2";"50";"1";"0";"0";"5";"1";"1";"1";"0";"1"
"75,0";"1";"1";"56";"nord";"2";"50";"1";"0";"0";"5";"1";"1";"2";"1";"1"
"45,0";"2";"1";"56";"nord";"2";"30";"1";"0";"1";"4";"0";"0";"1";"0";"50"
"26,0";"1";"1";"35";"nord";"1";"50";"3";"0";"1";"0";"0";"1";"1";"0";"1"
"25,0";"1";"1";"33";"centre";"2";"50";"1";"0";"0";"0";"0";"0";"1";"0";"1"
"35,0";"1";"1";"29";"nord";"2";"50";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"15,0";"1";"2";"21";"nord";"2";"50";"1";"0";"1";"6";"1";"1";"1";"0";"50"
"16,0";"1";"1";"21";"nord";"2";"50";"1";"0";"1";"6";"1";"1";"2";"1";"50"
"27,0";"1";"1";"7";"centre";"2";"30";"1";"0";"0";"0";"0";"0";"1";"0";"1"
"26,0";"1";"1";"75";"nord";"2";"30";"1";"1";"0";"6";"1";"1";"1";"0";"1"
"";"-1";"1";"75";"nord";"2";"30";"1";"1";"0";"6";"1";"0";"0";"0";"1"
"40,0";"1";"1";"94";"nord";"2";"50";"2";"0";"1";"0";"0";"0";"1";"0";"50"
"46,0";"2";"1";"92";"nord";"2";"50";"2";"0";"1";"0";"0";"0";"1";"0";"1"
"13,0";"1";"1";"49";"nord";"2";"50";"1";"0";"1";"5";"1";"0";"1";"0";"1"
"58,0";"1";"1";"68";"nord";"2";"50";"7";"0";"1";"0";"0";"1";"1";"0";"1"
"72,0";"2";"1";"43";"centre";"2";"50";"1";"0";"0";"6";"1";"1";"2";"1";"1"
"46,0";"1";"1";"38";"centre";"1";"70";"1";"0";"0";"1";"0";"1";"2";"1";"1"
"41,0";"1";"1";"28";"nord";"2";"50";"1";"1";"0";"5";"1";"0";"1";"0";"50"
"58,0";"1";"1";"73";"centre";"2";"50";"1";"0";"0";"6";"1";"0";"2";"1";"50"
"54,0";"1";"1";"59";"nord";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"20,0";"1";"1";"59";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"1";"0";"50"
"68,0";"1";"1";"59";"nord";"2";"50";"1";"0";"0";"5";"1";"1";"2";"1";"1"
"30,0";"2";"1";"50";"nord";"2";"70";"1";"0";"1";"5";"1";"0";"2";"1";"50"
"28,0";"2";"1";"45";"nord";"2";"50";"1";"0";"0";"6";"1";"0";"1";"0";"50"
"33,0";"1";"1";"35";"nord";"2";"30";"1";"0";"1";"6";"1";"0";"1";"0";"50"
"56,0";"1";"1";"1";"centre";"2";"50";"1";"0";"0";"5";"1";"0";"2";"1";"1"
"28,0";"1";"1";"75";"nord";"2";"30";"1";"1";"0";"6";"1";"1";"0";"0";"1"
"18,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"6";"1";"1";"0";"0";"50"
"31,0";"1";"1";"75";"nord";"2";"30";"1";"0";"1";"6";"1";"1";"1";"0";"1"
"26,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"6";"1";"1";"1";"0";"1"
"";"-1";"1";"75";"nord";"2";"30";"1";"0";"1";"5";"1";"0";"0";"0";"1"
"49,0";"2";"1";"75";"nord";"2";"30";"1";"0";"1";"5";"1";"1";"1";"0";"1"
"71,0";"1";"1";"39";"centre";"1";"80";"1";"0";"0";"5";"1";"1";"2";"1";"1"
"83,0";"1";"1";"70";"nord";"1";"80";"1";"0";"0";"6";"1";"1";"3";"1";"1"
"13,0";"1";"1";"200";"sud";"2";"50";"1";"1";"0";"0";"0";"0";"2";"1";"1"
"";"-1";"1";"972";"dom_tom";"2";"10";"1";"0";"0";"5";"1";"0";"0";"0";"1"
"25,0";"1";"1";"69";"centre";"2";"50";"1";"1";"0";"5";"1";"0";"1";"0";"50"
"9,0";"1";"1";"37";"nord";"2";"50";"1";"0";"0";"5";"1";"1";"1";"0";"1"
"28,0";"2";"1";"21";"nord";"2";"50";"1";"0";"0";"4";"0";"0";"2";"1";"1"
"51,0";"1";"1";"17";"centre";"2";"30";"1";"0";"0";"5";"1";"0";"1";"0";"1"
"21,0";"2";"1";"75";"nord";"2";"30";"1";"0";"1";"4";"0";"0";"1";"0";"1"
"61,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"5";"1";"1";"0";"0";"1"
"39,0";"1";"1";"75";"nord";"2";"30";"1";"1";"0";"5";"1";"1";"1";"0";"1"
"29,0";"1";"1";"75";"nord";"2";"30";"1";"1";"0";"4";"0";"0";"1";"0";"1"
"19,0";"1";"1";"94";"nord";"2";"50";"1";"1";"0";"5";"1";"0";"1";"0";"1"
"38,0";"1";"1";"94";"nord";"2";"50";"1";"0";"0";"5";"1";"0";"1";"0";"50"
"55,0";"1";"1";"92";"nord";"2";"50";"1";"0";"1";"5";"1";"0";"1";"0";"1"
"76,0";"1";"1";"61";"nord";"2";"50";"1";"0";"0";"6";"1";"1";"0";"0";"1"
"68,0";"1";"1";"61";"nord";"2";"50";"1";"0";"0";"6";"1";"0";"3";"1";"1"
"70,0";"1";"1";"70";"nord";"2";"50";"1";"0";"0";"6";"1";"1";"3";"1";"1"
"72,0";"1";"1";"10";"nord";"1";"80";"1";"0";"0";"5";"1";"0";"2";"1";"1"
"23,0";"1";"1";"88";"nord";"1";"80";"1";"0";"0";"3";"0";"1";"2";"1";"1"
"15,0";"1";"1";"33";"centre";"2";"50";"1";"0";"1";"2";"0";"0";"1";"0";"1"
"73,0";"1";"1";"69";"centre";"2";"50";"1";"0";"1";"4";"0";"0";"1";"0";"80"
"20,0";"1";"1";"91";"nord";"1";"70";"1";"1";"0";"4";"0";"0";"1";"0";"1"
"20,0";"1";"2";"76";"nord";"2";"30";"1";"0";"0";"4";"0";"0";"0";"0";"50"
"18,0";"1";"1";"76";"nord";"2";"30";"1";"0";"0";"4";"0";"0";"0";"0";"50"
"22,0";"1";"1";"67";"nord";"2";"50";"1";"1";"0";"3";"0";"1";"2";"1";"50"
"33,0";"2";"1";"61";"nord";"2";"50";"1";"0";"1";"4";"0";"1";"1";"0";"1"
"22,0";"1";"1";"59";"nord";"2";"30";"1";"0";"1";"4";"0";"1";"1";"0";"50"
"17,0";"2";"1";"59";"nord";"2";"50";"2";"0";"1";"3";"0";"0";"1";"0";"1"
"24,0";"1";"1";"54";"nord";"1";"30";"1";"0";"1";"1";"0";"0";"2";"1";"60"
"29,0";"1";"1";"51";"nord";"2";"50";"1";"0";"1";"4";"0";"0";"1";"0";"1"
"30,0";"1";"1";"49";"nord";"2";"50";"1";"0";"1";"4";"0";"0";"1";"0";"80"
"30,0";"1";"1";"49";"nord";"2";"30";"1";"0";"0";"4";"0";"0";"2";"1";"1"
"54,0";"1";"1";"49";"nord";"2";"50";"1";"0";"0";"3";"0";"0";"1";"0";"1"
"38,0";"1";"1";"38";"centre";"2";"50";"1";"0";"0";"3";"0";"1";"1";"0";"50"
"26,0";"1";"1";"34";"sud";"2";"50";"1";"1";"0";"5";"1";"0";"1";"0";"50"
"29,0";"1";"1";"17";"centre";"2";"30";"1";"0";"1";"4";"0";"0";"1";"0";"1"
"35,0";"1";"1";"10";"nord";"2";"50";"8";"1";"0";"4";"0";"1";"1";"0";"1"
"57,0";"1";"1";"6";"sud";"2";"50";"1";"0";"1";"4";"0";"1";"2";"1";"1"
"28,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"4";"0";"1";"1";"0";"1"
"14,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"4";"0";"0";"0";"0";"50"
"14,0";"1";"2";"75";"nord";"2";"30";"1";"0";"0";"4";"0";"0";"1";"0";"50"
"16,0";"2";"1";"75";"nord";"2";"30";"1";"0";"1";"4";"0";"1";"1";"0";"1"
"25,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"4";"0";"0";"1";"0";"1"
"43,0";"1";"1";"94";"nord";"2";"30";"1";"0";"1";"4";"0";"1";"2";"1";"50"
"50,0";"1";"1";"94";"nord";"2";"50";"1";"0";"0";"4";"0";"0";"1";"0";"1"
"29,0";"2";"1";"94";"nord";"2";"50";"1";"0";"1";"4";"0";"0";"1";"0";"50"
"60,0";"1";"1";"94";"nord";"2";"50";"1";"0";"1";"4";"0";"0";"1";"0";"50"
"44,0";"2";"1";"93";"nord";"2";"50";"1";"0";"1";"4";"0";"0";"1";"0";"50"
"30,0";"1";"1";"92";"nord";"2";"30";"1";"0";"0";"3";"0";"0";"1";"0";"50"
"16,0";"1";"1";"92";"nord";"2";"30";"8";"0";"1";"4";"0";"0";"0";"0";"50"
"46,0";"1";"1";"6";"sud";"1";"50";"1";"0";"0";"5";"1";"1";"2";"1";"1"
"59,0";"2";"1";"48";"centre";"1";"90";"1";"0";"1";"5";"1";"1";"2";"1";"1"
"42,0";"1";"1";"55";"nord";"1";"80";"7";"0";"1";"5";"1";"0";"1";"0";"1"
"17,0";"1";"1";"69";"centre";"2";"50";"1";"0";"0";"3";"0";"1";"0";"0";"80"
"26,0";"1";"1";"69";"centre";"2";"50";"1";"1";"0";"4";"0";"0";"1";"0";"50"
"44,0";"2";"1";"91";"nord";"1";"50";"1";"0";"1";"3";"0";"0";"1";"0";"1"
"35,0";"1";"1";"91";"nord";"2";"30";"1";"0";"0";"3";"0";"1";"1";"0";"1"
"24,0";"1";"1";"76";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"1";"0";"50"
"14,0";"1";"1";"76";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"0";"0";"1"
"20,0";"2";"1";"67";"nord";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"11,0";"1";"1";"57";"nord";"1";"80";"2";"0";"1";"2";"0";"1";"1";"0";"60"
"10,0";"1";"1";"49";"nord";"2";"50";"1";"0";"1";"2";"0";"0";"1";"0";"60"
"67,0";"2";"1";"49";"nord";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"18,0";"1";"1";"49";"nord";"2";"30";"1";"0";"1";"1";"0";"0";"1";"0";"1"
"13,0";"1";"1";"45";"nord";"2";"20";"1";"0";"1";"3";"0";"0";"1";"0";"1"
"60,0";"2";"1";"44";"nord";"2";"30";"1";"0";"0";"3";"0";"1";"1";"0";"1"
"17,0";"1";"1";"37";"nord";"2";"50";"1";"0";"0";"3";"0";"1";"1";"0";"1"
"19,0";"2";"1";"35";"nord";"2";"30";"8";"0";"0";"3";"0";"0";"1";"0";"1"
"44,0";"2";"1";"35";"nord";"2";"50";"1";"0";"0";"3";"0";"1";"1";"0";"1"
"20,0";"1";"1";"10";"nord";"2";"50";"2";"0";"1";"3";"0";"0";"1";"0";"1"
"11,0";"1";"1";"10";"nord";"2";"50";"1";"0";"0";"2";"0";"1";"1";"0";"1"
"24,0";"1";"1";"75";"nord";"2";"30";"6";"1";"0";"3";"0";"0";"2";"1";"80"
"27,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"3";"0";"0";"0";"0";"80"
"34,0";"2";"1";"75";"nord";"2";"30";"2";"0";"1";"2";"0";"0";"1";"0";"1"
"46,0";"2";"1";"75";"nord";"2";"30";"1";"0";"1";"3";"0";"1";"0";"0";"1"
"21,0";"2";"1";"75";"nord";"2";"30";"6";"1";"0";"3";"0";"0";"1";"0";"1"
"41,0";"1";"1";"75";"nord";"2";"30";"1";"1";"0";"2";"0";"0";"0";"0";"1"
"35,0";"1";"1";"75";"nord";"2";"30";"3";"0";"0";"3";"0";"1";"1";"0";"1"
"16,0";"1";"1";"75";"nord";"2";"30";"3";"0";"0";"3";"0";"0";"1";"0";"1"
"22,0";"1";"1";"92";"nord";"2";"30";"1";"0";"0";"3";"0";"0";"1";"0";"60"
"64,0";"1";"1";"43";"centre";"2";"50";"1";"0";"0";"4";"0";"0";"3";"1";"50"
"52,0";"1";"1";"59";"nord";"2";"50";"2";"0";"1";"1";"0";"1";"1";"0";"1"
"31,0";"1";"1";"56";"nord";"1";"80";"2";"1";"0";"4";"0";"0";"1";"0";"1"
"56,0";"1";"1";"14";"nord";"2";"30";"1";"0";"0";"0";"0";"0";"1";"0";"1"
"62,0";"1";"1";"45";"nord";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"60"
"78,0";"1";"1";"47";"centre";"2";"30";"1";"0";"0";"1";"0";"0";"2";"1";"1"
"67,0";"1";"1";"74";"centre";"1";"80";"1";"0";"0";"3";"0";"1";"3";"1";"1"
"17,0";"1";"1";"974";"dom_tom";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"80"
"21,0";"1";"1";"974";"dom_tom";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"23,0";"1";"1";"973";"dom_tom";"2";"70";"1";"0";"1";"2";"0";"0";"1";"0";"1"
"13,0";"1";"1";"69";"centre";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"24,0";"2";"1";"69";"centre";"2";"50";"6";"0";"1";"2";"0";"0";"1";"0";"50"
"15,0";"1";"1";"95";"nord";"2";"50";"1";"0";"1";"3";"0";"0";"1";"0";"50"
"24,0";"1";"1";"69";"centre";"2";"50";"6";"0";"0";"2";"0";"0";"1";"0";"50"
"81,0";"1";"1";"64";"sud";"2";"50";"7";"0";"0";"2";"0";"1";"1";"0";"1"
"19,0";"1";"1";"59";"nord";"2";"50";"2";"0";"1";"2";"0";"0";"1";"0";"50"
"63,0";"2";"1";"33";"centre";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"39,0";"1";"1";"33";"centre";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"31,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"1";"1";"0";"1"
"22,0";"1";"1";"75";"nord";"2";"50";"1";"0";"0";"2";"0";"0";"1";"0";"50"
"44,0";"2";"1";"75";"nord";"2";"50";"8";"0";"0";"2";"0";"0";"1";"0";"1"
"25,0";"1";"1";"75";"nord";"2";"30";"8";"0";"1";"2";"0";"0";"1";"0";"50"
"42,0";"1";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"1";"0";"1"
"22,0";"2";"1";"94";"nord";"2";"30";"1";"0";"0";"1";"0";"0";"1";"0";"80"
"33,0";"1";"1";"92";"nord";"2";"30";"1";"0";"0";"0";"0";"1";"1";"0";"50"
"33,0";"1";"1";"92";"nord";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"1"
"29,0";"1";"1";"92";"nord";"2";"8";"1";"0";"1";"0";"0";"1";"1";"0";"50"
"43,0";"1";"1";"92";"nord";"2";"8";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"48,0";"1";"1";"92";"nord";"2";"50";"1";"0";"1";"2";"0";"1";"0";"0";"1"
"69,0";"1";"1";"44";"nord";"1";"80";"1";"0";"0";"3";"0";"0";"3";"1";"1"
"37,0";"1";"1";"69";"centre";"2";"50";"2";"0";"0";"3";"0";"0";"1";"0";"50"
"62,0";"1";"1";"89";"nord";"1";"80";"1";"0";"0";"2";"0";"1";"1";"0";"1"
"50,0";"2";"1";"26";"centre";"1";"80";"1";"0";"0";"3";"0";"1";"1";"0";"1"
"23,0";"1";"1";"50";"nord";"2";"50";"1";"0";"1";"3";"0";"1";"2";"1";"50"
"25,0";"2";"1";"59";"nord";"2";"50";"8";"0";"0";"3";"0";"0";"1";"0";"1"
"37,0";"1";"1";"75";"nord";"2";"30";"1";"0";"1";"0";"0";"1";"0";"0";"80"
"30,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"2";"0";"0";"3";"1";"50"
"20,0";"2";"1";"69";"centre";"2";"50";"1";"1";"0";"2";"0";"0";"1";"0";"50"
"70,0";"1";"1";"69";"centre";"2";"50";"1";"0";"0";"1";"0";"1";"1";"0";"80"
"30,0";"2";"1";"69";"centre";"2";"50";"1";"0";"1";"1";"0";"0";"2";"1";"50"
"31,0";"1";"1";"69";"centre";"2";"50";"1";"0";"0";"0";"0";"1";"1";"0";"1"
"34,0";"2";"1";"95";"nord";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"80"
"18,0";"1";"1";"80";"nord";"2";"50";"1";"0";"1";"0";"0";"0";"1";"0";"50"
"62,0";"1";"1";"72";"nord";"2";"30";"2";"0";"1";"0";"0";"0";"1";"0";"1"
"28,0";"1";"1";"67";"nord";"2";"30";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"4,0";"1";"1";"65";"sud";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"60"
"44,0";"1";"1";"64";"sud";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"27,0";"2";"1";"54";"nord";"2";"30";"1";"0";"1";"1";"0";"1";"1";"0";"50"
"19,0";"1";"1";"51";"nord";"2";"50";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"50,0";"1";"1";"49";"nord";"2";"80";"5";"0";"1";"0";"0";"0";"1";"0";"80"
"50,0";"1";"1";"43";"centre";"2";"50";"1";"0";"0";"0";"0";"0";"1";"0";"1"
"34,0";"2";"1";"35";"nord";"2";"50";"8";"0";"1";"0";"0";"1";"1";"0";"1"
"39,0";"1";"1";"35";"nord";"2";"50";"8";"0";"1";"0";"0";"0";"1";"0";"1"
"46,0";"1";"1";"27";"nord";"2";"30";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"40,0";"2";"1";"27";"nord";"2";"50";"1";"0";"1";"1";"0";"1";"1";"0";"1"
"58,0";"2";"1";"27";"nord";"2";"50";"2";"0";"1";"1";"0";"1";"1";"0";"1"
"58,0";"1";"1";"17";"centre";"2";"50";"1";"0";"1";"1";"0";"0";"2";"1";"1"
"28,0";"1";"1";"15";"centre";"2";"50";"1";"0";"0";"1";"0";"1";"1";"0";"50"
"36,0";"2";"1";"15";"centre";"2";"50";"1";"0";"0";"0";"0";"1";"1";"0";"50"
"22,0";"1";"1";"13";"sud";"2";"50";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"21,0";"1";"1";"1";"centre";"2";"70";"1";"0";"1";"1";"0";"0";"1";"0";"50"
"23,0";"1";"1";"75";"nord";"2";"30";"1";"0";"1";"1";"0";"1";"0";"0";"1"
"27,0";"1";"1";"75";"nord";"2";"30";"1";"0";"1";"1";"0";"1";"1";"0";"1"
"48,0";"2";"1";"75";"nord";"2";"30";"1";"0";"1";"1";"0";"1";"1";"0";"1"
"23,0";"1";"1";"75";"nord";"2";"30";"2";"0";"0";"0";"0";"1";"1";"0";"1"
"80,0";"2";"1";"75";"nord";"2";"30";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"16,0";"1";"1";"94";"nord";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"60"
"17,0";"1";"1";"93";"nord";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"50"
"47,0";"1";"1";"93";"nord";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"39,0";"1";"1";"93";"nord";"2";"50";"1";"0";"0";"1";"0";"0";"1";"0";"50"
"45,0";"2";"2";"93";"nord";"2";"50";"1";"0";"0";"1";"0";"0";"0";"0";"50"
"23,0";"2";"1";"92";"nord";"2";"50";"1";"0";"1";"1";"0";"0";"1";"0";"1"
"25,0";"2";"1";"92";"nord";"2";"50";"1";"0";"1";"1";"0";"1";"1";"0";"1"
"47,0";"2";"1";"33";"centre";"2";"50";"1";"0";"0";"0";"0";"0";"1";"0";"1"
"60,0";"1";"1";"42";"centre";"1";"80";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"35,0";"1";"1";"29";"nord";"2";"50";"3";"0";"0";"0";"0";"0";"2";"1";"1"
"73,0";"1";"1";"38";"centre";"2";"50";"7";"0";"0";"2";"0";"1";"1";"0";"1"
"56,0";"1";"1";"37";"nord";"1";"50";"1";"0";"1";"1";"0";"1";"2";"1";"1"
